RegionSet,Region,Metric,Weighting,SlopePerDecade,pValue,StartVal,EndVal,nYears
WHO,"AMRO",SeasonAmp,area,-1.16894612834139,2.66858498297669e-06,8.97761782633674,9.09379939411625,33
WHO,"AMRO",SeasonAmp,pop,-1.55792478498471,4.18773713996506e-06,11.1992227535678,9.63100570683722,33
WHO,"EMRO",AnnualMean,area,1.26397382770665,0.0177570704833444,38.429711015288,39.3681657304337,33
WHO,"EMRO",AnnualMean,pop,1.34235461916746,0.0527696019690178,38.1980404852518,42.310252262815,33
WHO,"EMRO",OSDMA8,area,0.792424749793357,0.0973372165845922,41.0966396202608,43.8422496155179,33
WHO,"EMRO",OSDMA8,pop,1.41196836090989,0.0246598560232906,40.6476804279492,48.0664009468683,33
WHO,"EMRO",DJF,area,1.37408515608161,0.0912403235547255,35.1054001996927,33.3014375501905,33
WHO,"EMRO",DJF,pop,0.65124882798084,0.360627341988798,35.491799650297,34.6932247391727,33
WHO,"EMRO",MAM,area,1.38289618767323,0.0312618727768783,40.6457730587532,41.5849350253148,33
WHO,"EMRO",MAM,pop,1.48123712548867,0.0337761030599866,40.0994769747913,45.1780266775743,33
WHO,"EMRO",JJA,area,0.0658311068811372,0.98763774198715,41.2057348179821,44.719294701269,33
WHO,"EMRO",JJA,pop,1.07819104390484,0.0608169491857557,40.4017867684753,49.2014175678371,33
WHO,"EMRO",SON,area,1.78493388573452,0.016322031350919,36.7619359847238,37.8669956449603,33
WHO,"EMRO",SON,pop,1.49684528634406,0.0227457297654239,36.7990985474436,40.1683400666761,33
WHO,"EMRO",SeasonAmp,area,-1.59655627265706,0.00966564190253341,6.14238163557257,11.8306788541532,33
WHO,"EMRO",SeasonAmp,pop,0.0824021134062036,0.913630103640186,4.94827984690684,15.0627613541627,33
WHO,"EURO",AnnualMean,area,0.512837758406332,0.158542176618928,34.6446058061741,38.4029337433673,33
WHO,"EURO",AnnualMean,pop,-0.00598120241584338,0.98763774198715,35.5243278880604,36.3606557154263,33
WHO,"EURO",OSDMA8,area,0.455034511826706,0.209461543340503,38.0349352414708,43.2842451440195,33
WHO,"EURO",OSDMA8,pop,-0.58390478801496,0.117597991160413,43.4160425652829,43.7455628785347,33
WHO,"EURO",DJF,area,1.19062601945721,0.000965781172646131,30.7735579077429,33.5597909962759,33
WHO,"EURO",DJF,pop,0.656084029937826,0.0393262393887262,25.9820581162577,28.1906537135018,33
WHO,"EURO",MAM,area,0.617488401121329,0.198430409681258,37.8562370622697,42.4103761189365,33
WHO,"EURO",MAM,pop,0.00287744067858324,1,41.8061232236183,41.4447917152901,33
WHO,"EURO",JJA,area,-0.0789278716052237,0.76845697260005,37.8711004511362,43.0072177050448,33
WHO,"EURO",JJA,pop,-1.13293284163547,0.0227457297654239,44.8264413305288,45.2045078387136,33
WHO,"EURO",SON,area,0.559728868475947,0.0747724793244242,32.0775278035476,34.6343501532121,33
WHO,"EURO",SON,pop,0.263286005500343,0.360627341988798,29.4826888818366,30.6026695941995,33
WHO,"EURO",SeasonAmp,area,-0.82940175844322,0.016322031350919,8.33755086259724,12.4490460062722,33
WHO,"EURO",SeasonAmp,pop,-1.8465660700429,1.68641806857599e-06,19.6433897544407,18.6691699541762,33
WHO,"SEARO",AnnualMean,area,1.07639418649499,0.0566745027339212,34.0978956369753,39.8101920283622,33
WHO,"SEARO",AnnualMean,pop,2.37009657686854,5.25375659516944e-05,34.5616080126143,44.9840087951588,33
WHO,"SEARO",OSDMA8,area,1.40080476140892,0.00457572348982088,35.7058810549448,42.5828650565685,33
WHO,"SEARO",OSDMA8,pop,3.01751417124711,1.44451493040446e-06,37.4994263972307,49.6987429373197,33
WHO,"SEARO",DJF,area,1.09366270596603,0.0312618727768783,33.9719034013226,37.6757643685633,33
WHO,"SEARO",DJF,pop,0.780080071400529,0.177653910670923,34.4489479665797,40.3141873255324,33
WHO,"SEARO",MAM,area,1.56880035484198,0.00133966963283022,34.2635314282342,43.7083657404644,33
WHO,"SEARO",MAM,pop,3.03136060078906,7.53860962183623e-06,34.7002130201765,50.9203010242072,33
WHO,"SEARO",JJA,area,1.17450084850638,0.0973372165845922,34.1440517676024,39.8418538474431,33
WHO,"SEARO",JJA,pop,3.62388513677977,0.000166454269371619,34.609802648253,47.1881348147447,33
WHO,"SEARO",SON,area,0.683081643436455,0.299211561149184,34.0120959507421,38.0147841569779,33
WHO,"SEARO",SON,pop,1.73018989049722,0.00735049297274731,34.4874684154478,41.5134120161508,33
WHO,"SEARO",SeasonAmp,area,-0.0921550980220791,0.889094789838643,0.309913250403063,8.24519942379341,33
WHO,"SEARO",SeasonAmp,pop,0.526556917341699,0.360627341988798,0.26956316305224,11.7131880650367,33
WHO,"WPRO",AnnualMean,area,1.05941518409892,1.33718441473138e-05,30.9396982314107,37.3735270031513,33
WHO,"WPRO",AnnualMean,pop,3.32261230720866,2.33955740042227e-10,34.1760914636423,45.8442936010575,33
WHO,"WPRO",OSDMA8,area,1.53328557442353,9.02768516840786e-07,33.0085983991049,41.6645196595673,33
WHO,"WPRO",OSDMA8,pop,4.74770457217182,2.23511444871411e-12,36.8270599240772,54.6997866107419,33
WHO,"WPRO",DJF,area,0.581980772235612,0.125042727392621,28.9117828230205,32.1731328236632,33
WHO,"WPRO",DJF,pop,0.483355717516008,0.299211561149184,31.2181542237353,33.9398332509391,33
WHO,"WPRO",MAM,area,1.31487617439429,0.000240494138287912,32.9867088649071,41.1229141217643,33
WHO,"WPRO",MAM,pop,3.46941794039582,1.06901523640487e-07,39.5156360443122,52.0016302022718,33
WHO,"WPRO",JJA,area,1.29192052290737,0.000129651352166492,31.5130283303255,39.7453173313374,33
WHO,"WPRO",JJA,pop,5.60021650252689,8.31360842217378e-12,33.0670486629554,51.2418762509023,33
WHO,"WPRO",SON,area,1.42954320926109,0.00609713991778455,30.3472729073898,36.4527437358402,33
WHO,"WPRO",SON,pop,3.52190430095364,2.29215821297896e-06,32.9035269235661,46.1938347001165,33
WHO,"WPRO",SeasonAmp,area,0.825081911391027,0.00415082287690874,4.83897617202141,12.5029066622787,33
WHO,"WPRO",SeasonAmp,pop,4.03279745756092,2.33955740042227e-10,8.82306921765521,25.3119983103354,33
