RegionSet,Region,Metric,Weighting,Year,Value,Ncells
GBD,"Sub-Saharan Africa, Southern",DJF,pop,2021,35.5203251355743,295
GBD,"Sub-Saharan Africa, Southern",DJF,pop,2022,29.27231519055,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1990,38.1012340356156,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1991,32.8988064622129,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1992,34.5028053804144,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1993,32.7281462945703,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1994,28.8447619229224,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1995,28.3162854744662,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1996,31.6663794495716,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1997,30.2116051920769,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1998,28.8889145517558,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,1999,29.9198628893313,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2000,27.0671128790782,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2001,26.9708513857819,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2002,31.4537828396551,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2003,39.6270110484508,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2004,32.152699804501,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2005,38.7075735643774,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2006,32.2278508185633,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2007,29.276943378087,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2008,28.2016996406424,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2009,27.3137465186213,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2010,28.7376493366679,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2011,29.2526835956114,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2012,28.606582448886,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2013,34.3437221296058,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2014,39.3032120218949,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2015,36.2990157315202,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2016,33.5165557876622,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2017,33.0539199082505,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2018,32.683359075712,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2019,33.4440799747497,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2020,32.2919625139837,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2021,39.243643388325,295
GBD,"Sub-Saharan Africa, Southern",MAM,area,2022,29.0667543894487,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1990,37.8917767429949,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1991,35.2257714946656,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1992,34.2119632296727,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1993,33.0474382615845,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1994,29.7165905444548,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1995,28.0573586222731,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1996,31.0140266678127,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1997,30.8115787386049,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1998,29.3676086974605,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,1999,29.5956200876486,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2000,29.9192820542886,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2001,28.5932460475452,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2002,33.9010140047326,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2003,43.350698783861,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2004,35.7343565895946,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2005,44.9008044563802,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2006,34.0124370910365,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2007,31.3453219511038,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2008,30.6133187766248,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2009,28.1266699306478,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2010,31.8122774689322,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2011,31.7270595437799,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2012,31.2240709375675,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2013,34.7919183185372,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2014,43.6505338257193,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2015,41.0808114456233,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2016,37.7015106120876,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2017,36.1049571482843,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2018,34.814966596756,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2019,35.2369811081899,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2020,34.645609829479,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2021,39.7463333570512,295
GBD,"Sub-Saharan Africa, Southern",MAM,pop,2022,30.2001062524481,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1990,38.1197181863915,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1991,30.5303712991726,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1992,34.5943512794203,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1993,38.0847949021418,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1994,33.4125257908782,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1995,34.0321697411155,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1996,32.0875670359323,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1997,36.143852662863,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1998,34.9008664147428,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,1999,33.3662437436615,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2000,35.1449800602525,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2001,32.199881330872,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2002,35.1669427741918,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2003,36.8800558633894,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2004,29.2608448340876,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2005,36.2433702022548,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2006,34.0068812366389,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2007,33.9236495110899,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2008,32.9153533705912,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2009,30.4424281884342,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2010,27.2992701917717,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2011,32.4081534474601,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2012,32.7742301994045,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2013,34.9182381485323,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2014,39.3387939418039,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2015,43.6465770788654,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2016,37.5061029594535,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2017,36.764591982955,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2018,34.6517941494552,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2019,38.3010166572445,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2020,35.6509855054568,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2021,42.4431394510553,295
GBD,"Sub-Saharan Africa, Southern",JJA,area,2022,29.3277236976492,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1990,37.9102608937708,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1991,29.7610599270628,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1992,34.7304679408269,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1993,36.8465560029702,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1994,33.3409803360193,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1995,33.3602814052895,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1996,31.4585544244467,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1997,35.419922366868,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1998,34.4060492421471,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,1999,32.9196003089236,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2000,34.2867015901063,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2001,34.3658915209222,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2002,36.1651232249616,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2003,36.8840828502575,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2004,29.9226090911625,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2005,43.9971105264092,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2006,37.604232004127,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2007,36.0208401662523,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2008,35.2931863361454,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2009,31.8835118201654,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2010,30.2706208713912,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2011,33.3008650039664,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2012,35.2001240395973,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2013,38.3613567807267,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2014,43.1246475696367,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2015,48.3038225470024,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2016,40.0489800652086,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2017,37.1491715166865,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2018,34.4899950049688,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2019,38.2975518365588,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2020,36.9211208773486,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2021,41.8627540266685,295
GBD,"Sub-Saharan Africa, Southern",JJA,pop,2022,30.4625947831947,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1990,38.0144473500833,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1991,26.9666681382899,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1992,29.1081599394869,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1993,24.8112990015814,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1994,26.8702720777755,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1995,26.1805501763125,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1996,26.653331243339,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1997,30.105242071185,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1998,34.0008400734141,295
GBD,"Sub-Saharan Africa, Southern",SON,area,1999,34.4048191418047,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2000,39.0506612112569,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2001,33.1300131007214,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2002,34.3827207496584,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2003,38.2427844809808,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2004,31.4958981751407,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2005,43.0788677538692,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2006,38.9045107085557,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2007,39.7263450343691,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2008,34.1848136855087,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2009,34.4391180706241,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2010,35.1866581528497,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2011,38.6941915880777,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2012,35.9032979074922,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2013,35.8527910165959,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2014,43.5255718232044,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2015,43.299489272568,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2016,37.5651612236552,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2017,38.3829346197915,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2018,37.2097384462701,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2019,38.6715940486785,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2020,37.7877477527006,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2021,47.4241773883577,295
GBD,"Sub-Saharan Africa, Southern",SON,area,2022,29.2638636914992,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1990,37.8049900574626,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1991,26.4316166514464,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1992,29.1393982370474,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1993,25.0801024614806,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1994,26.610549025995,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1995,26.1356177007288,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1996,26.7246079542226,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1997,29.6043783549781,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1998,32.8922015573116,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,1999,32.79658245669,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2000,38.715526103257,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2001,35.2776956078107,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2002,35.4089496501472,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2003,40.5306193476617,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2004,35.8983951840501,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2005,46.0664860584399,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2006,41.5877451437129,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2007,41.6297795056674,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2008,38.0683356031331,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2009,36.4593243018864,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2010,36.6428089510843,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2011,40.385833433439,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2012,38.6271932601267,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2013,38.0075479542226,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2014,45.0175319336663,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2015,46.7173286729965,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2016,39.9345379543351,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2017,40.9800211968991,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2018,36.7664432988338,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2019,41.7008637156562,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2020,38.8025438646575,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2021,49.9801473414621,295
GBD,"Sub-Saharan Africa, Southern",SON,pop,2022,30.3985486448353,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1990,0.117623502856224,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1991,12.99959528273,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1992,16.9075211332614,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1993,18.8621019220554,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1994,13.4996306580024,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1995,15.9274344650345,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1996,16.0047790453083,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1997,14.6652466906974,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1998,17.7806226939671,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,1999,14.1542763068828,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2000,19.5988138747748,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2001,11.9749609059549,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2002,14.1658726184676,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2003,19.1720365018159,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2004,8.43929203456561,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2005,14.7725398771619,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2006,12.0231659140183,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2007,12.8723040699614,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2008,11.2714855446324,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2009,11.7857880683854,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2010,10.4497360823131,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2011,13.7620190231909,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2012,10.3853260798248,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2013,12.3858885012077,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2014,10.4940312786723,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2015,13.4507369877765,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2016,9.35592299572885,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2017,11.7703981980838,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2018,11.2075542602269,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2019,11.2977850347202,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2020,9.22314209787131,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2021,14.3181015419214,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,area,2022,1.18959297897498,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1990,0.117623502856225,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1991,14.8532336481385,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1992,15.0637404496968,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1993,17.0036646452667,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1994,12.5980966722949,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1995,13.6610957837793,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1996,13.4000893943366,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1997,13.2586016488114,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1998,13.9298395640855,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,1999,12.4850052706869,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2000,15.7959888915587,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2001,12.807921386658,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2002,11.375079667016,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2003,19.0048106383106,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2004,11.1457409923367,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2005,18.2600749775711,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2006,12.255103916121,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2007,12.36659845981,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2008,11.6360709434179,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2009,11.3415046093046,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2010,8.90816328234947,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2011,13.6406106639722,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2012,10.0842458129012,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2013,13.4235888130056,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2014,11.4611250835203,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2015,15.2118515022053,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2016,10.0228787333525,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2017,11.1531812999658,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2018,11.0633215836718,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2019,11.069014805071,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2020,9.09078442252181,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2021,15.0839922642514,295
GBD,"Sub-Saharan Africa, Southern",SeasonAmp,pop,2022,1.19027959264472,295
GBD,"Sub-Saharan Africa, West",DJF,area,1990,39.0953757838297,686
GBD,"Sub-Saharan Africa, West",DJF,area,1991,27.2896162104939,686
GBD,"Sub-Saharan Africa, West",DJF,area,1992,24.1313361261343,686
GBD,"Sub-Saharan Africa, West",DJF,area,1993,23.8551082257006,686
GBD,"Sub-Saharan Africa, West",DJF,area,1994,24.6952782316099,686
GBD,"Sub-Saharan Africa, West",DJF,area,1995,31.0460135657848,686
GBD,"Sub-Saharan Africa, West",DJF,area,1996,27.911072469843,686
GBD,"Sub-Saharan Africa, West",DJF,area,1997,37.092544944974,686
GBD,"Sub-Saharan Africa, West",DJF,area,1998,32.2844180648066,686
GBD,"Sub-Saharan Africa, West",DJF,area,1999,31.0023094516912,686
GBD,"Sub-Saharan Africa, West",DJF,area,2000,37.8317964784544,686
GBD,"Sub-Saharan Africa, West",DJF,area,2001,33.9366145273934,686
GBD,"Sub-Saharan Africa, West",DJF,area,2002,32.6732970576355,686
GBD,"Sub-Saharan Africa, West",DJF,area,2003,35.0006466904819,686
GBD,"Sub-Saharan Africa, West",DJF,area,2004,33.0710993796827,686
GBD,"Sub-Saharan Africa, West",DJF,area,2005,27.8624652467459,686
GBD,"Sub-Saharan Africa, West",DJF,area,2006,30.3100745722348,686
GBD,"Sub-Saharan Africa, West",DJF,area,2007,30.7467506703355,686
GBD,"Sub-Saharan Africa, West",DJF,area,2008,32.445478169863,686
GBD,"Sub-Saharan Africa, West",DJF,area,2009,33.1139570560634,686
GBD,"Sub-Saharan Africa, West",DJF,area,2010,32.6245838669933,686
GBD,"Sub-Saharan Africa, West",DJF,area,2011,36.2206379725458,686
GBD,"Sub-Saharan Africa, West",DJF,area,2012,34.4128580828468,686
GBD,"Sub-Saharan Africa, West",DJF,area,2013,33.2126742936306,686
GBD,"Sub-Saharan Africa, West",DJF,area,2014,33.4877782683382,686
GBD,"Sub-Saharan Africa, West",DJF,area,2015,36.5777376354455,686
GBD,"Sub-Saharan Africa, West",DJF,area,2016,37.268364256842,686
GBD,"Sub-Saharan Africa, West",DJF,area,2017,38.9692807834506,686
GBD,"Sub-Saharan Africa, West",DJF,area,2018,38.3170544686391,686
GBD,"Sub-Saharan Africa, West",DJF,area,2019,36.1782061421696,686
GBD,"Sub-Saharan Africa, West",DJF,area,2020,34.2568068571547,686
GBD,"Sub-Saharan Africa, West",DJF,area,2021,35.974494703555,686
GBD,"Sub-Saharan Africa, West",DJF,area,2022,38.0146090008698,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1990,40.2874528674123,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1991,33.1887977989678,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1992,33.0316674461816,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1993,29.9875620211924,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1994,30.2608953377447,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1995,35.6930977989122,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1996,31.9555500178566,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1997,41.37943850927,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1998,38.7906509708009,686
GBD,"Sub-Saharan Africa, West",DJF,pop,1999,35.5278285320415,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2000,40.9354343656239,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2001,38.2000070338466,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2002,35.0989467022185,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2003,36.5035823632845,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2004,36.402876367474,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2005,33.4250380616687,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2006,33.4430840454261,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2007,33.8513893760744,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2008,36.3796345779371,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2009,36.5416769445171,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2010,35.2124159872297,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2011,39.3594383460368,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2012,37.7385821423041,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2013,36.2500934879291,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2014,35.7958005283142,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2015,38.3668756319401,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2016,39.12137944776,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2017,41.0033588780831,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2018,41.0377896070256,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2019,39.5351807814054,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2020,37.2152006626074,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2021,38.5806148467394,686
GBD,"Sub-Saharan Africa, West",DJF,pop,2022,38.3042746705576,686
GBD,"Sub-Saharan Africa, West",MAM,area,1990,41.8974997701996,686
GBD,"Sub-Saharan Africa, West",MAM,area,1991,34.4985257577708,686
GBD,"Sub-Saharan Africa, West",MAM,area,1992,33.3034766322128,686
GBD,"Sub-Saharan Africa, West",MAM,area,1993,32.7057709366474,686
GBD,"Sub-Saharan Africa, West",MAM,area,1994,32.0591488621953,686
GBD,"Sub-Saharan Africa, West",MAM,area,1995,33.3894649246444,686
GBD,"Sub-Saharan Africa, West",MAM,area,1996,34.3211839784747,686
GBD,"Sub-Saharan Africa, West",MAM,area,1997,35.3575387380718,686
GBD,"Sub-Saharan Africa, West",MAM,area,1998,32.7343491898252,686
GBD,"Sub-Saharan Africa, West",MAM,area,1999,34.4770289377645,686
GBD,"Sub-Saharan Africa, West",MAM,area,2000,38.7704716655015,686
GBD,"Sub-Saharan Africa, West",MAM,area,2001,33.9229834292961,686
